interarrival,prefill,decode
136.71671106600633,101,4
1278.885988269125,1372,466
1153.417908964443,573,60
453.2894495178646,960,750
1101.8639318887429,650,11
885.579837572394,552,7
357.49811830313956,37,291
1164.5506764018378,1036,113
609.7919878826782,818,360
1476.550284438644,32,130
71.58611278228952,343,4
4733.850889665628,308,209
3389.602810623809,503,207
1608.521012824672,711,16
3818.500962277829,728,759
6561.240442995783,185,13
234.24167153675435,959,93
1993.005870042246,413,19
12423.226111745022,1635,142
8827.310260673074,634,9
1849.2658240584374,776,12
273.97957872562074,192,35
1750.2631771444119,869,351
4.133539745307999,731,495
443.5672894800567,1457,302
6252.737301449066,1545,238
802.2707078816258,611,82
2034.3785769918964,1509,27
659.397045189987,307,147
5906.18433069408,979,16
2608.0189591612934,756,2
799.9140835348668,1403,20
3138.1416860847435,208,324
228.9494583559563,5,23
996.210214256663,16,104
500.0485644930195,467,17
2302.2955333941577,1594,148
216.16461446385102,318,15
1011.7618455580368,130,137
647.7234138650281,772,656
1411.828343025026,876,440
861.2510277428336,1692,6
2451.146020733954,1457,49
49.76816166777208,948,7
2010.1724241647103,1236,149
524.2139483428883,368,18
625.8877059103539,475,217
3221.433495426186,60,39
6227.608430998492,1780,6
761.2041713755357,1282,17
3506.677425398879,876,50
219.60928116190388,602,2
2010.1436368840577,206,1398
2780.8642158782286,715,13
339.1532662203701,711,239
1110.260084748579,357,23
4464.386799942878,1183,15
218.68902347949947,754,236
36.52419976721968,748,19
1786.053786541686,1544,34
1143.7415406948658,165,763
3205.811078673702,131,185
5139.767014069208,488,331
710.9331901265138,362,338
983.3670735005137,1101,14
1332.1230090356628,353,2
1774.199239276143,128,460
8252.144778844717,1214,193
2390.2260092372126,1542,192
987.1128873991981,1204,6
612.419133296927,827,33
5787.280048927921,1353,13
291.31999969045916,1356,124
2547.831200158789,1397,28
5191.096177815693,334,55
2185.2539918509747,795,10
1100.0147345997482,1116,347
443.76604204658855,283,7
916.0720858781748,952,38
2454.2905102667173,11,272
2096.9844422834353,1534,39
5261.516390547375,1744,82
4032.7218704578227,532,739
3387.278325966121,1717,48
4848.395600372516,125,337
646.8593512706584,1833,9
922.5589198874069,49,254
955.7293853141583,20,13
1644.010284064812,226,293
2206.555688187374,343,278
675.7531570087757,764,21
39.308709889109004,1391,16
1019.0608712950738,26,216
737.8651237797034,1188,12
5701.0043227896485,1012,64
4383.251291089585,378,14
3936.668906634637,11,251
2116.8596202338144,209,13
844.0707741296055,342,460
1591.907553382488,6,33
3377.233261335426,1121,463
207.63534340291278,1174,397
3229.653615519427,793,762
84.10339919568915,849,13
3390.220712909588,389,280
3295.9812607544222,379,701
104.70836402555818,1537,340
1973.2156280279755,1428,45
1396.1308076849434,1034,106
372.2242715512681,1086,601
321.2272272422877,671,28
2967.8948761208844,742,31
1677.237427995112,1214,6
8148.982097915674,260,264
8062.489095417202,543,462
9830.739357187904,905,2
252.52266645092774,125,27
5569.521384889496,1230,21
560.9352757498588,681,670
1225.761954835485,351,252
2832.736612020278,808,5
455.3599810184447,767,17
1670.8579758094704,468,34
411.1396265738886,294,280
221.27350259556607,827,32
247.86066119948228,1144,10
885.2097645616399,7,366
9.331408655102397,1075,8
1106.262440732053,315,306
2182.4618268288373,1089,63
1027.286462339095,307,20
179.40001373358982,662,16
129.47998851426755,924,12
651.7830562644891,620,449
371.0036743624324,410,14
6710.2488525531335,879,659
327.9346027620867,1185,24
3274.2600213757732,197,282
1764.3001359916832,268,10
1684.6262363605372,1805,9
1435.2105765849776,700,8
7134.249599675949,1348,425
904.625362199084,532,252
3101.5433641841814,1051,24
1620.6842619460344,570,870
1007.1495086941576,776,87
6223.001677997463,1484,265
1824.1789857248255,1564,7
253.20676139493787,500,208
1080.9867873111282,65,30
3042.6867482991183,403,10
2366.6875942704382,9,176
4961.996511119636,179,176
600.5281475157161,426,252
2839.2367083644185,41,370
1231.910137410316,1442,165
1704.8005302639071,352,4
6204.261366665611,700,7
7753.921853802473,1800,28
3955.083896749323,719,10
889.7545929018239,268,17
4373.177718365587,211,193
2035.5905916753927,1017,14
1124.2265397449964,543,445
72.79418624702234,351,392
2940.4663739559783,832,229
1394.734467841686,1512,240
3085.320981496723,98,429
2756.833338296199,155,58
3155.5623146607445,1104,12
715.2112071555349,1977,22
3226.8778021267035,766,447
1591.8945248164123,865,278
1282.3477965399043,724,1094
2248.6351977249496,551,13
43.18016087253746,641,596
215.87614917129423,416,55
691.1234648921429,363,33
8147.920673801885,875,153
301.0546548928754,1178,102
802.735928032862,1606,21
104.80479673087355,127,302
804.7464267677593,282,23
772.2848581457831,1009,437
5867.663367820176,592,4
3730.649532334838,106,11
965.0083749249702,1591,68
50.16194496508594,1016,11
3556.08137498054,907,98
2160.7757954671947,220,189
330.6091024279834,627,10
11078.878635342742,1748,105
211.23984843401934,860,170
4036.5354736180307,522,83
697.0342311779104,560,175
1143.1106954458553,330,314
3173.949486181877,8,232
2263.356106281856,340,56
5556.871548168341,1030,161
1941.178788668443,26,3
205.86063414354277,1183,146
4314.553005966856,1105,792
2932.022127112275,33,46
2488.690153398561,495,1269
110.46217434580038,93,320
1009.0998632337736,65,147
366.48993271362554,334,1539
3450.8640678924658,780,79
2411.472869335218,1817,10
4292.489578330428,497,1000
6796.908709854226,741,317
2981.067581459153,917,9
10311.235389929752,1581,12
1907.8288498367167,48,305
75.67291944279302,1417,186
28.708086557774486,1067,136
837.4164503403385,75,96
3468.548367065153,68,352
4021.842511470336,1416,257
6478.796392192398,788,28
134.6773420385936,1340,12
91.18988174738604,1118,5
4890.2244263456305,52,275
727.821255127661,1235,8
1632.8337838052792,2,1069
8084.81960931303,751,30
1023.1469224398639,1585,15
2192.458650223822,691,36
1024.585277386044,93,674
2923.71466098632,378,21
1500.3441619938417,1594,318
542.3662317222338,320,363
633.0030542794522,1290,72
596.9716805274935,1146,362
1519.943359013103,1084,93
2429.319520680432,934,13
5962.865996193739,1915,131
2368.91151458156,259,161
3039.1290062599396,601,92
370.07315633734135,43,176
937.0099056683449,228,14
1068.1210165658558,833,164
2319.1479008052497,592,458
701.6469838974541,142,225
722.7775630395463,91,9
879.7688951317534,159,2
3324.644749835131,1224,433
1723.5581715873486,7,229
156.52269677729953,213,33
162.95402091769353,299,6
928.1606351934211,355,195
2909.9264325501067,43,8
2333.8899264861075,1858,25
2461.882098525745,847,775
2915.2376062473595,453,11
676.9761301594149,159,84
1589.280510799415,97,197
1567.687655575475,1339,192
2691.3223779129203,1443,223
6287.099327064484,751,183
651.4324266204056,462,971
3152.79630063625,270,22
2157.4460862659867,720,821
1736.13417469078,1538,297
2982.241410922149,623,413
5765.9670280321325,473,608
74.76296032779044,1423,11
318.9297897740852,128,18
2823.52985078158,175,19
175.02231916047472,1607,30
1451.8519699504627,1058,228
496.5657674821804,1754,11
641.2253053946256,1606,15
2420.253287123257,686,293
61.315925127518845,1374,69
4132.173082466709,204,377
1175.6975729314188,7,1815
1395.8905215463656,1463,22
1553.2661276694123,196,1277
2074.3437805305784,37,882
845.8022311846393,1043,8
213.1836369412907,648,309
766.5628023320305,851,12
368.18733536546955,44,1087
1624.46143052462,1439,14
765.5352058004577,851,572
6343.372834520711,192,255
6747.219565054183,1933,17
1935.8306915904561,476,442
1922.0389647751188,889,370
8450.533293311262,597,239
4365.752736183624,411,368
2896.9349302768014,1416,359
752.5621067417828,653,63
909.9590075117678,289,3
449.4565270172784,861,89
1335.536443868549,33,201
9285.437201456842,478,275
4864.270625152428,810,26
251.91897034476784,2020,20
51.02599107044761,1219,13
4578.1074803166175,1492,16
1540.7914787890682,1319,655
446.7618794983701,786,28
2239.589745191212,1137,30
2066.9032980280354,1246,41
260.41238438461323,549,316
601.1300272993989,547,873
123.91669583329494,1059,89
471.0914675229495,161,206
283.83157262727394,14,85
429.4489142990963,1740,5
2313.3334875849714,892,322
101.53369599284483,365,57
214.84665079356049,310,337
288.141792775527,1055,15
761.1775739322426,251,82
709.7825308559089,1672,16
588.9133642853616,517,19
2776.886564254577,510,7
12452.134770034922,1866,6
1527.0445435829583,583,2
5772.060237832628,418,537
1010.3834219515355,516,111
225.62631726551234,1051,22
1051.1132870625383,1559,92
702.3168712484713,191,77
1360.094569355064,117,73
2140.3043557462356,937,198
1236.2657667660833,247,16
5471.680959412781,556,125
4321.560430698558,274,16
2421.173222593717,647,93
1345.4538502844923,266,21
282.4067095954401,889,17
1011.7214943026462,1141,29
2437.506595277494,549,87
670.6252759817661,727,418
219.6031195651759,1476,70
4769.727175753257,311,103
2469.213262465715,1205,49
1910.4603876670285,1183,8
3145.237330302793,8,271
3611.465739079273,606,35
1321.2012191735673,680,24
4260.42996616667,1106,9
4963.878370963748,1462,134
633.6755873162035,1736,19
1870.6686295679024,1246,517
1495.5616905889362,523,254
1544.1460672872201,27,64
5550.403272723238,992,414
728.2299699007082,517,8
8200.803125891562,871,181
4648.25524809692,1480,81
1227.6478211968852,461,10
3401.498097963008,736,376
2931.0820555442256,796,12
2265.755210628693,56,99
770.8364606493459,559,9
437.43420457362083,200,41
2226.605514890714,1071,12
3702.6788029592394,816,339
32.77262799293587,859,9
2058.937758752752,333,183
1169.9242041163698,1284,20
4567.286360777393,4,32
775.6618098614726,388,14
1285.61096419419,867,15
1446.2526108743148,1662,12
302.6681834755097,322,47
2495.7957633834444,734,63
3549.525610180559,8,128
119.30740003173207,548,535
688.8966196866002,816,339
77.57455179448388,1968,11
6272.017512223645,1612,38
2200.239773269037,1531,27
6659.638204516263,1015,147
1516.4139292764607,302,284
3239.6687769361615,336,19
938.1328854996144,262,133
873.3513581872859,425,547
950.491706181241,1473,305
2145.0830107813686,1742,26
890.8660318713004,12,100
4612.532753307881,1160,74
8181.685208500676,644,202
61.798021433938295,352,262
430.4085280593293,55,447
238.13019761810153,1330,17
86.57516126945596,1375,4
516.8705687594016,16,18
1184.0472094655245,1483,411
3627.8919425276817,654,27
501.6051970304972,771,10
1362.2208503118463,932,945
5307.656473149917,1725,12
2200.515524154535,1070,469
3199.757690050741,347,297
1601.4379237981368,651,206
7871.2444631313765,266,2
1776.6807881504774,397,7
93.15772113025446,108,220
441.25044977297176,87,46
1037.6269805143152,733,665
1838.9775431813255,1009,697
2956.2129657378136,154,634
1065.7543841438337,308,10
2476.1508559869444,694,82
3120.0530549923624,157,114
763.2829085891516,439,222
7752.36986350674,1460,55
2097.6823272296883,837,1089
4257.230980177042,991,15
1623.5807717511318,1307,264
2706.5170634585643,536,257
2944.088515055389,1570,47
4777.34025437054,488,75
325.8609857011088,434,27
1634.1736674664178,864,38
1118.5564856908506,1735,259
5132.03440532792,36,98
222.0747398700946,847,609
8099.571094180393,228,232
4166.117336696985,1452,56
153.3869220565342,1450,453
1350.4824488332808,1615,21
2528.5747416010518,1693,302
2679.9787224756146,948,14
4739.462025962664,42,52
3217.530633177922,325,15
744.825937159581,545,717
1380.0432837475244,158,26
2419.8862689012926,237,2
298.01382659567395,497,300
431.3202383424084,1563,304
1311.8663748534832,860,6
708.3441537520082,623,65
3969.1247245270524,92,35
1765.1187767157749,302,307
857.4629595116928,1360,11
3778.7405248082805,673,4
3268.2651477340896,293,16
12819.880371730627,1076,366
3758.6608345929308,1386,8
1070.4297253436966,45,409
272.78268653478887,378,2
3673.190368422544,423,143
123.23580557922031,441,14
862.400490462306,103,1167
5044.91751173238,974,275
6476.447256924862,18,85
2046.441587925055,1047,121
2333.6643842675307,854,202
86.76405539951698,1792,196
1445.0709999579612,1328,248
1583.1443996354778,1028,66
831.3362025115805,1228,59
142.12610013004095,1756,251
519.894135768339,21,444
886.2839102795125,995,283
1142.3617659729084,268,14
1787.721967622119,1464,422
2563.0869971528305,676,356
764.3719830135897,159,666
797.8344643850315,875,292
39.77621305520583,855,73
83.46744523193573,248,110
596.3315210335702,1649,22
2696.032781918009,1724,214
1979.410821604952,1514,363
2937.518178244089,960,462
2929.977736577036,1502,134
3883.7810246312024,909,444
2548.2131240871895,1056,13
7727.505857801965,733,430
4581.811511544048,21,313
1767.2461857236729,853,32
1774.2293964921844,1841,45
69.73584454804892,619,9
13040.334988876646,657,9
282.15040258670734,1437,352
2696.819824059724,55,14
3440.9087314145468,653,87
933.7914214400885,16,103
438.4326824802672,1840,12
207.96712105951516,355,243
2761.4677452965084,943,88
1205.3465505133597,6,76
2501.5541962915736,1872,20
4939.82285683437,1302,738
317.0157014014727,381,14
5030.8389518236145,1193,2
1060.7865196782263,213,21
728.4553882772291,406,14
5731.593798818581,1306,24
9345.11995898276,257,13
443.51956274981353,1362,179
2139.107302308124,234,19
225.2073991925039,318,11
2104.8739596958303,1720,23
3512.551781433871,1181,93
2307.1839802294126,839,390
1080.279366333927,436,419
965.9876256561768,27,338
998.8563615749996,187,15
1781.7909664924389,265,57
4266.820319069769,570,257
5292.015257694376,768,17
110.03120656684388,1076,648
400.86285731137787,389,12
238.07235163091931,564,9
429.6927385725174,902,27
851.155467361756,409,71
1412.5932440254164,32,8
1985.5943785476784,677,104
2634.5982155146557,1031,948
4416.578880493098,346,370
9035.864494792604,226,15
2174.4931192766235,197,51
3733.369330142696,260,217
3010.5057971380247,146,551
734.986616021499,902,32
4169.990192069416,1575,11
87.40882679338216,373,12
0.7348224774031575,1543,10
639.6741057523708,579,408
1240.1560341785987,20,522
2034.2280846908523,1067,297
214.65883099383436,429,77
2235.6521977714106,1816,5
3237.11743218313,1115,102
409.90237974646857,1051,40
1072.7151309977091,361,523
1467.8758092770422,1679,16
1202.255794493244,330,398
3217.1758564308197,588,387
6464.043617798647,1546,32
3208.4347663642725,441,483
162.4045314666999,2021,21
3268.8507516084355,1894,13
137.83503201438924,1854,59
538.2974555881186,1873,54
332.33798183288457,366,149
440.0944668308181,420,183
1502.8883168789127,1775,15
2227.5931225801164,625,171
1270.96929866431,943,8
6422.591206420426,837,237
549.6431026202296,1674,340
2880.574003605431,299,798
4083.246369000239,221,115
1651.3746355882176,1986,15
1218.4302535054576,1038,17
1813.5941134121922,1135,15
1120.0659454509944,1439,68
1620.2335647418865,1174,721
1078.909618778862,1720,161
1023.2175616873553,352,6
2377.1602183615955,346,17
194.8975987932185,139,343
364.34411048890644,1362,247
3810.2837718067776,506,3
2948.7421829992204,1879,31
661.0503474392755,995,607
947.2810540267319,424,17
5208.096895256499,685,422
3408.3459921883104,1756,22
1905.6309248074224,140,896
500.7473444974965,947,423
90.52193798476382,1075,141
1128.6562109144943,85,1053
2233.3110215071565,577,195
3526.1165218653623,995,25
3830.418639507032,136,25
66.65012808432309,375,2
559.8432821883155,448,14
828.2890968563925,922,108
418.3141665302546,27,21
3248.853150258365,977,10
2917.4356184942517,107,420
1454.7860259426182,1803,10
8140.452872652462,860,521
311.106588607707,1853,39
4598.216355503996,658,42
247.64479374538763,745,895
356.29664695026787,164,20
2382.897782231944,622,122
232.10088202520157,308,7
1668.7077711304619,143,390
1090.2598112347316,230,128
2607.3945060241963,512,162
4618.720763204323,1346,121
2938.2349883239362,377,40
3790.1092573554515,1259,2
67.00074403779564,1456,425
742.6941046505665,706,8
1448.9994984255966,617,460
1075.5487172931307,500,510
525.9918055651455,1265,145
735.9748010985963,1144,550
5816.577560905499,835,446
696.7925561969506,104,66
873.6146999218086,10,211
7.433344053277207,1821,112
3729.6622173265337,242,715
336.46030541495156,11,406
456.67472042204366,736,25
589.4523602988473,1008,3
4319.084154027991,1044,22
462.4810148527274,863,824
3194.2911560699,526,67
3301.0338416561062,1236,145
5235.155283467878,252,6
245.60417570646788,435,463
489.9578659741855,853,125
2716.5670434337653,1433,342
436.3138959274679,1112,30
674.6679468651553,1181,58
364.8229139369788,1208,10
379.1677743588636,1125,345
1313.8363169878487,392,7
232.35553932524655,736,8
776.3241999985908,159,14
1112.3222080633757,233,101
49.708890243252505,210,187
