interarrival,prefill_len,decode_len
62.62390370871331,192,35
400.0601547758656,869,351
0.9448090846418283,731,495
101.38680902401295,1457,302
1429.197097474072,1545,238
183.37616180151448,611,82
465.0008175981477,1509,27
150.71932461485414,307,147
1349.9849898729326,979,16
596.1186192368671,756,2
182.83750480796957,1403,20
717.2895282479413,208,324
52.33130476707572,5,23
227.70519183009438,16,104
114.29681474126158,467,17
526.2389790615217,1594,148
49.40905473459452,318,15
231.25985041326555,130,137
148.05106602629212,772,656
322.70362126286307,876,440
196.85737776979053,1692,6
560.2619475963324,1457,49
11.375579809776475,948,7
459.4679826662195,1236,149
119.82033104980306,368,18
143.06004706522373,475,217
736.3276560974138,60,39
1423.453355656798,1780,6
173.98952488583672,1282,17
801.526268662601,876,50
50.19640712272088,602,2
459.4614027163561,206,1398
635.6261064864523,715,13
77.52074656465602,711,239
253.773733656818,357,23
1020.4312685583718,1183,15
49.98606250959988,754,236
8.348388518221642,748,19
408.2408654952425,1544,34
261.42663787311216,165,763
732.7568179825604,131,185
1174.8038889301047,488,331
162.49901488606028,362,338
224.7696168001174,1101,14
304.4852592081515,353,2
405.5312546916898,128,460
1886.2045208787922,1214,193
546.3373735399343,1542,192
225.62580283410242,1204,6
139.98151618215476,827,33
1322.8068683263818,1353,13
66.58742850067637,1356,124
582.3614171791518,1397,28
1186.5362692150156,334,55
499.4866267087942,795,10
251.4319393370853,1116,347
101.43223818207737,283,7
209.38790534358282,952,38
560.9806880609639,11,272
479.3107296647852,1534,39
1202.6323178393998,1744,82
921.764998961788,532,739
774.2350459351134,1717,48
1108.2047086565751,125,337
147.8535660047219,1833,9
210.87061025997872,49,254
218.45243092895043,20,13
375.7737792148141,226,293
504.35558587139974,343,278
154.4578644591487,764,21
8.984847974653487,1391,16
232.9281991531597,26,216
168.65488543536074,1188,12
1303.0867023519197,1012,64
1001.8860093919051,378,14
899.8100358022027,11,251
483.8536274820147,209,13
192.93046265819555,342,460
363.86458363028294,6,33
771.939031162383,1121,463
47.45950706352292,1174,397
738.2065406901548,793,762
19.223634101871806,849,13
774.9075915221915,389,280
753.3671453152965,379,701
23.933340348699012,1537,340
451.020714977823,1428,45
319.1156131851299,1034,106
85.0798334974327,1086,601
73.42336622680861,671,28
678.3759716847736,742,31
383.3685549703113,1214,6
1862.6244795235825,260,264
1842.8546503810749,543,462
2247.0261387858063,905,2
57.71946661735491,125,27
1273.0334594033134,1230,21
128.21377731425343,681,670
280.17416110525375,351,252
647.4826541760634,808,5
104.0822813756445,767,17
381.91039447073604,468,34
93.9747717883174,294,280
50.57680059327224,827,32
56.65386541702452,1144,10
202.33366047123198,7,366
2.1328934068805476,1075,8
252.85998645304065,315,306
498.8484175608771,1089,63
234.80833424893598,307,20
41.00571742482053,662,16
29.595425946118294,924,12
148.97898428902607,620,449
84.80083985427025,410,14
1533.771166297859,879,659
74.9564806313341,1185,24
748.4022906001767,197,282
403.26860251238475,268,10
385.057425453837,1805,9
328.04813179085204,700,8
1630.6856227830742,1348,425
206.7715113597906,532,252
708.9241975278129,1051,24
370.4421170162364,570,870
230.205601987236,776,87
1422.4003835422773,1484,265
416.95519673710294,1564,7
57.875831175985795,500,208
247.08269424254362,65,30
695.4712567540842,403,10
540.9571644046715,9,176
1134.1706311130597,179,176
137.26357657502083,426,252
648.9683904832956,41,370
281.57945997950077,1442,165
389.6686926317502,352,4
1418.1168838092824,700,7
1772.324995154851,1800,28
904.0191763998452,719,10
203.37247837755976,268,17
999.5834784835627,211,193
465.277849525804,1017,14
256.96606622742775,543,445
16.638671142176534,351,392
672.1065997613664,832,229
318.7964497923854,1512,240
705.2162243421081,98,429
630.1333344677028,155,58
721.2713862081702,1104,12
163.47684734983653,1977,22
737.5720690575323,766,447
363.8616056723228,865,278
293.1080677805495,724,1094
513.9737594799884,551,13
9.86975105657999,641,596
49.343119810581534,416,55
157.97107768963266,363,33
1862.3818682975734,875,153
68.81249254694295,1178,102
183.48249783608276,1606,21
23.955382109913955,127,302
183.94204040405927,282,23
176.5222532904647,1009,437
1341.1801983588973,592,4
852.7198931051058,106,11
220.57334283999316,1591,68
11.46558742059107,1016,11
812.8185999955521,907,98
493.89161039250166,220,189
75.56779484068191,627,10
2532.3151166497696,1748,105
48.28339392777584,860,170
922.6366796841213,522,83
159.32210998352235,560,175
261.2824446733383,330,314
725.4741682701432,8,232
517.3385385787099,340,56
1270.1420681527636,1030,161
443.69800883850127,26,3
47.05385923280978,1183,146
986.1835442209957,1105,792
670.1764861970913,33,46
568.8434636339567,495,1269
25.2484969933258,93,320
230.65139731057678,65,147
83.76912747740012,334,1539
788.7689298039921,780,79
551.1937987051926,1817,10
981.1404750469551,497,1000
1553.579133680966,741,317
681.3868757620921,917,9
2356.853803412515,1581,12
436.0751656769638,48,305
17.296667301209833,1417,186
6.56184835606274,1067,136
191.40947436350595,75,96
792.8110553291777,68,352
919.2782883360767,1416,257
1480.8677467868338,788,28
30.78339246596425,1340,12
20.843401542259667,1118,5
1117.7655831647155,52,275
166.35914402917965,1235,8
373.2191505840638,2,1069
1847.958767842978,751,30
233.86215370054032,1585,15
501.13340576544505,691,36
234.1909205453815,93,674
668.2776367968731,378,21
342.9358084557352,1594,318
123.96942439365345,320,363
144.6864124067319,1290,72
136.45066983485566,1146,362
347.4156249172807,1084,93
555.2730332983845,934,13
1362.9407991299972,1915,131
541.4654890472137,259,161
694.6580585737005,601,92
84.58815001996372,43,176
214.17369272419313,228,14
244.1419466436242,833,164
530.0909487554856,592,458
160.3764534622752,142,225
165.20630012332487,91,9
201.0900331729722,159,2
759.9187999623156,1224,433
393.9561535056797,7,229
35.77661640623989,213,33
37.24663335261567,299,6
212.1510023299248,355,195
665.1260417257387,43,8
533.460554625396,1858,25
562.7159082344559,847,775
666.3400242851108,453,11
154.73740117929484,159,84
363.264116754152,97,197
358.32860698868,1339,192
615.1594006658103,1443,223
1437.0512747575963,751,183
148.89884037037842,462,971
720.6391544311427,270,22
493.130534003654,720,821
396.83066850074965,1538,297
681.6551796393483,623,413
1317.9353206930589,473,608
17.088676646352102,1423,11
72.89823766264804,128,18
645.3782516072183,175,19
40.00510152239422,1607,30
331.85187884582,1058,228
113.5007468530698,1754,11
146.56578409020014,1606,15
553.2007513424587,686,293
14.015068600575736,1374,69
944.4967045638192,204,377
268.7308738128957,7,1815
319.06069063916925,1463,22
355.03225775300854,196,1277
474.1357212641322,37,882
193.32622427077467,1043,8
48.727688443723586,648,309
175.21435481874983,851,12
84.15710522639304,44,1087
371.3054698341989,1439,14
174.9794756115332,851,572
1449.913790747591,192,255
1542.2216148695275,1933,17
442.47558664924713,476,442
439.3231919485986,889,370
1931.5504670425742,597,239
997.886339699114,411,368
662.1565554918403,1416,359
172.0141958266932,653,63
207.99063028840405,289,3
102.73292046109219,861,89
305.2654728842398,33,201
2122.3856460472784,478,275
1111.8332857491264,810,26
57.58147893594693,2020,20
11.663083673245168,1219,13
1046.4245669295126,1492,16
352.1809094375013,1319,655
102.11700102819887,786,28
511.906227472277,1137,30
472.43503954926524,1246,41
59.52283071648302,549,316
137.40114909700546,547,873
28.323816190467415,1059,89
107.67804971953129,161,206
64.87578802909118,14,85
98.15975183979344,1740,5
528.7619400194221,892,322
23.207701941221675,365,57
49.107805895670964,310,337
65.86098120583473,1055,15
173.98344547022688,251,82
162.23600705277917,1672,16
134.6087689795112,517,19
634.7169289724748,510,7
2846.202233150839,1866,6
349.0387528189619,583,2
1319.3280543617436,418,537
230.94478216035097,516,111
51.571729660688526,1051,22
240.25446561429447,1559,92
160.52957057107915,191,77
310.8787587097289,117,73
489.2124241705681,937,198
282.5750324036762,247,16
1250.669933580064,556,125
987.7852413025274,274,16
553.4110223071353,647,93
307.53230863645535,266,21
64.5501050503863,889,17
231.25062726917628,1141,29
557.1443646348557,549,87
153.2857773672608,727,418
50.19499875775449,1476,70
1090.2233544578871,311,103
564.3916028493063,1205,49
436.67666003817794,1183,8
718.9113897834956,8,271
825.4778832181196,606,35
301.9888500968154,680,24
973.812563695239,1106,9
1134.6007705059994,1462,134
144.84013424370366,1736,19
427.581401044092,1246,517
341.84267213461396,523,254
352.9476725227932,27,64
1268.6636051938829,992,414
166.4525645487333,517,8
1874.469285918071,871,181
1062.458342422153,1480,81
280.6052162735737,461,10
777.4852795344018,736,376
669.961612695823,796,12
517.8869052865584,56,99
176.19119100556478,559,9
99.98496104539905,200,41
508.93840340359174,1071,12
846.3265835335404,816,339
7.4908863983853395,859,9
470.61434485777187,333,183
267.41124665517026,1284,20
1043.9511681776899,4,32
177.2941279683366,388,14
293.8539346729577,867,15
330.5720253427005,1662,12
69.1812990801165,322,47
570.467603059073,734,63
811.320139469842,8,128
27.270262864395903,548,535
157.46208449979432,816,339
17.73132612445346,1968,11
1433.6040027939757,1612,38
502.9119481757799,1531,27
1522.2030181751459,1015,147
346.60889812033383,302,284
740.4957204425511,336,19
214.43037382848328,262,133
199.62316758566533,425,547
217.2552471271408,1473,305
490.30468817859855,1742,26
203.62652157058295,12,100
1054.2932007560871,1160,74
1870.099476228726,644,202
14.125262042043039,352,262
98.37909212784669,55,447
54.429759455566064,1330,17
19.78860829016136,1375,4
118.14184428786322,16,18
270.63936216354847,1483,411
829.2324440063272,654,27
114.65261646411365,771,10
311.3647657855648,932,945
1213.1786224342663,1725,12
502.97497694960794,1070,469
731.3731862973121,347,297
366.04295401100273,651,206
1799.141591572886,266,2
406.09846586296624,397,7
21.29319340120102,108,220
100.85724566239355,87,46
237.17188126041492,733,665
420.33772415573156,1009,697
675.7058207400717,154,634
243.60100209001914,308,10
565.9773385113016,694,82
713.1549839982541,157,114
174.46466482037752,439,222
1771.9702545158264,1460,55
479.4702462239288,837,1089
973.0813668976095,991,15
371.1041764002587,1307,264
618.6324716476719,536,257
672.9345177269461,1570,47
1091.963486713266,488,75
74.4825110173963,434,27
373.52540970660976,864,38
255.67005387219444,1735,259
1173.0364355035244,36,98
50.75994054173591,847,609
1851.330535812661,228,232
952.2553912450251,1452,56
35.05986789863639,1450,453
308.68170259046417,1615,21
577.9599409373832,1693,302
612.5665651372833,948,14
1083.305605934323,42,52
735.4355732978107,325,15
170.2459284936185,545,717
315.43846485657696,158,26
553.1168614631526,237,2
68.11744607901119,497,300
98.58748304969335,1563,304
299.8551713950818,860,6
161.90723514331614,623,65
907.2285084633263,92,35
403.4557203921771,302,307
195.99153360267263,1360,11
863.7121199561784,673,4
747.032033767792,293,16
2930.2583706812866,1076,366
859.1224764783841,1386,8
244.66965150713068,45,409
62.35032835080889,378,2
839.5863699251529,423,143
28.168184132393215,441,14
197.12011210566996,103,1167
1153.1240026816868,974,275
1480.3308015828256,18,85
467.75807724001254,1047,121
533.4090021182927,854,202
19.831784091318166,1792,196
330.30194284753395,1328,248
361.8615770595378,1028,66
190.01970343121837,1228,59
32.48596574400936,1756,251
118.83294531847747,21,444
202.57917949245999,995,283
261.1112607938076,268,14
408.62216402791296,1464,422
585.8484564920755,676,356
174.71359611739192,159,666
182.36216328800722,875,292
9.091705841189905,855,73
19.07827319587102,248,110
136.30434766481605,1649,22
616.236064438402,1724,214
452.43675922398904,1514,363
671.4327264557918,960,462
669.7091969318939,1502,134
887.7213770585605,909,444
582.4487140770718,1056,13
1766.2870532118777,733,430
1047.2712026386396,21,313
403.94198530826804,853,32
405.53814776964214,1841,45
15.93962161098261,619,9
2980.647997457519,657,9
64.49152059124738,1437,352
616.4159597850798,55,14
786.4934243233249,653,87
213.4380391863059,16,103
100.2131845669182,1840,12
47.535341956460606,355,243
631.1926274963447,943,88
275.50778297448227,6,76
571.7838162952168,1872,20
1129.1023672764272,1302,738
72.46073174890805,381,14
1149.906046131112,1193,2
242.46549021216597,213,21
166.50408874908092,406,14
1310.078582587104,1306,24
2136.027419196059,257,13
101.37590005710024,1362,179
488.93881195614256,234,19
51.4759769582866,318,11
481.1140479304755,1720,23
802.8689786134562,1181,93
527.3563383381514,839,390
246.92099801918334,436,419
220.7971715785547,27,338
228.31002550285703,187,15
407.2665066268432,265,57
975.2732157873756,570,257
1209.6034874729999,768,17
25.14999007242146,1076,648
91.62579595688638,389,12
54.4165375156387,564,9
98.21548310228968,902,27
194.5498211112585,409,71
322.87845577723806,32,8
453.8501436680408,677,104
602.1938778319213,1031,948
1009.5037441127082,346,370
2065.340455952595,226,15
497.0269986917996,197,51
853.3415611754733,260,217
688.1156107744057,146,551
167.99694080491403,902,32
953.1406153301522,1575,11
19.979160409915924,373,12
0.16795942340643602,1543,10
146.21122417197046,579,408
283.4642363836797,20,522
464.96641935790905,1067,297
49.064875655733566,429,77
511.0062166334652,1816,5
739.9125559275725,1115,102
93.69197251347853,1051,40
245.19202994233353,361,523
335.5144706918954,1679,16
274.8013244555986,330,398
735.3544814699017,588,387
1477.4956840682623,1546,32
733.3565180261195,441,483
37.12103576381712,2021,21
747.1658860819281,1894,13
31.505150174717542,1854,59
123.03941842014139,1873,54
75.9629672760879,366,149
100.59302098990128,420,183
343.5173295723229,1775,15
509.1641423040266,625,171
290.507268266128,943,8
1468.0208471818114,837,237
125.63270917033817,1674,340
658.4169151098127,299,798
933.3134557714832,221,115
377.4570595630212,1986,15
278.4983436583903,1038,17
414.5357973513582,1135,15
256.0150732459416,1439,68
370.33910051243123,1174,721
246.6079128637399,1720,161
233.87829981425264,352,6
543.3509070540789,346,17
44.54802258130709,139,343
83.27865382603575,1362,247
870.9220049844063,506,3
673.9982132569646,1879,31
151.0972222718344,995,607
216.52138377753872,424,17
1190.4221474872,685,422
779.0505125001852,1756,22
435.5727828131251,140,896
114.45653588514205,947,423
20.690728682231732,1075,141
257.97856249474154,85,1053
510.47109063020724,577,195
805.9694907120828,995,25
875.5242604587502,136,25
15.234314990702417,375,2
127.96417878590066,448,14
189.323222138604,922,108
95.61466663548676,27,21
742.5950057733405,977,10
666.8424270844004,107,420
332.5225202154556,1803,10
1860.6749423205626,860,521
71.11007739604732,1853,39
1051.020881258056,658,42
56.60452428466003,745,895
81.43923358863266,164,20
544.6623502244444,622,122
53.051630177188926,308,7
381.4189191155341,143,390
249.20224256793867,230,128
595.9758870912448,512,162
1055.7076030181308,1346,121
671.5965687597568,377,40
866.3106873955318,1259,2
15.314455780067574,1456,425
169.75865249155805,706,8
331.199885354422,617,460
245.83970680985843,500,510
120.2266984148904,1265,145
168.22281167967918,1144,550
1329.5034424926853,835,446
159.2668699878744,104,66
199.68335998212766,10,211
1.6990500693205044,1821,112
852.4942211032076,242,715
76.90521266627465,11,406
104.38279323932426,736,25
134.73196806830796,1008,3
987.2192352063978,1044,22
105.70994625205198,863,824
730.1236928159772,526,67
754.5220209499671,1236,145
1196.606921935515,252,6
56.13809730433551,435,463
111.99036936552811,853,125
620.9296099277178,1433,342
99.72889049770694,1112,30
154.2098164263212,1181,58
83.38809461416658,1208,10
86.66691985345454,1125,345
300.30544388293686,392,7
53.109837560056356,736,8
177.4455314282493,159,14
254.24507612877156,233,101
11.362032055600572,210,187
